dt,sensor,tmp,hum,press
2016-07-10 22:00:00,sensor_0,42.6028611111,28.6983611111,101817.707333
2016-07-10 22:00:00,sensor_2,25.9744722222,55.3448055556,101670.925111
2016-07-10 22:00:00,sensor_3,185.66,100.0,-25221.1
2016-07-10 22:00:00,sensor_4,24.4464722222,60.2812777778,101538.27775
2016-07-10 23:00:00,sensor_0,40.1924172185,31.5362251656,101773.065033
2016-07-10 23:00:00,sensor_2,25.3140833333,57.5859166667,101706.680417
2016-07-10 23:00:00,sensor_3,185.66,100.0,-25221.1
2016-07-10 23:00:00,sensor_4,23.8441388889,63.1064166667,101575.867694
2016-07-11 00:00:00,sensor_0,38.0938055556,33.7041666667,101819.828389
2016-07-11 00:00:00,sensor_2,24.8734722222,59.5549166667,101746.763833
2016-07-11 00:00:00,sensor_3,185.66,100.0,-25221.1
2016-07-11 00:00:00,sensor_4,23.3288611111,65.0738333333,101618.131611
2016-07-11 01:00:00,sensor_0,35.3982777778,37.4159722222,101813.476111
2016-07-11 01:00:00,sensor_2,24.5115277778,60.6420277778,101798.959639
2016-07-11 01:00:00,sensor_3,185.66,100.0,-25221.1
2016-07-11 01:00:00,sensor_4,23.0000555556,66.7453333333,101671.2895
2016-07-11 02:00:00,sensor_0,35.9503333333,36.0025555556,101756.012222
2016-07-11 02:00:00,sensor_2,24.1651388889,61.4277222222,101822.907306
2016-07-11 02:00:00,sensor_3,185.66,100.0,-25221.1
2016-07-11 02:00:00,sensor_4,22.5077777778,68.05425,101697.160528
2016-07-11 03:00:00,sensor_0,35.1914722222,37.9912777778,101710.89825
2016-07-11 03:00:00,sensor_2,23.8180277778,62.9863333333,101842.553583
2016-07-11 03:00:00,sensor_3,185.66,100.0,-25221.1
2016-07-11 03:00:00,sensor_4,22.2142222222,69.51425,101717.148722
2016-07-11 04:00:00,sensor_0,33.8038333333,48.5384444444,101768.535417
2016-07-11 04:00:00,sensor_2,23.39225,63.9353888889,101893.92825
2016-07-11 04:00:00,sensor_3,185.66,100.0,-25221.1
2016-07-11 04:00:00,sensor_4,21.8921944444,70.8565,101764.40825
2016-07-11 05:00:00,sensor_0,31.3231944444,56.9241111111,101819.300833
2016-07-11 05:00:00,sensor_2,22.978,65.2283333333,101963.563333
2016-07-11 05:00:00,sensor_3,185.66,100.0,-25221.1
2016-07-11 05:00:00,sensor_4,21.6463611111,71.999,101832.926333
2016-07-11 06:00:00,sensor_0,30.2637222222,61.3111666667,101861.96975
2016-07-11 06:00:00,sensor_2,23.3210833333,64.2828055556,102012.657694
2016-07-11 06:00:00,sensor_3,185.66,100.0,-25221.1
2016-07-11 06:00:00,sensor_4,21.4994444444,72.7339444444,101882.634833
2016-07-11 07:00:00,sensor_0,29.3425555556,63.8056666667,101891.053972
2016-07-11 07:00:00,sensor_2,27.2100555556,53.1196111111,102040.712194
2016-07-11 07:00:00,sensor_3,185.66,100.0,-25221.1
2016-07-11 07:00:00,sensor_4,22.0138333333,71.1773333333,101915.503583
2016-07-11 08:00:00,sensor_0,29.6016388889,62.3086944444,101907.50425
2016-07-11 08:00:00,sensor_2,29.8120555556,47.5509444444,102059.041806
2016-07-11 08:00:00,sensor_3,185.66,100.0,-25221.1
2016-07-11 08:00:00,sensor_4,24.0530833333,64.77325,101934.139583
2016-07-11 09:00:00,sensor_0,29.0497777778,65.4096388889,101906.374972
2016-07-11 09:00:00,sensor_2,30.1428055556,45.73625,102052.616306
2016-07-11 09:00:00,sensor_3,185.66,100.0,-25221.1
2016-07-11 09:00:00,sensor_4,25.0414722222,59.6082777778,101930.24925
2016-07-11 10:00:00,sensor_0,29.2324166667,66.41425,101879.033222
2016-07-11 10:00:00,sensor_2,33.6866016713,38.5728412256,102062.131031
2016-07-11 10:00:00,sensor_3,185.66,100.0,-25221.1
2016-07-11 10:00:00,sensor_4,27.0116944444,52.6478611111,101940.683389
2016-07-11 11:00:00,sensor_0,29.5580277778,65.7237222222,101873.421194
2016-07-11 11:00:00,sensor_2,34.3408611111,36.3861666667,102077.034222
2016-07-11 11:00:00,sensor_3,185.66,100.0,-25221.1
2016-07-11 11:00:00,sensor_4,29.7286111111,43.5809722222,101957.722
2016-07-11 12:00:00,sensor_0,29.4284166667,67.5315,101895.400278
2016-07-11 12:00:00,sensor_2,31.0932777778,41.2364444444,102057.949944
2016-07-11 12:00:00,sensor_3,185.66,100.0,-25221.1
2016-07-11 12:00:00,sensor_4,32.8731388889,35.6958055556,101934.640111
2016-07-11 13:00:00,sensor_0,29.0770277778,68.9122777778,101916.213
2016-07-11 13:00:00,sensor_2,30.6158611111,41.8730833333,102010.766611
2016-07-11 13:00:00,sensor_3,185.66,100.0,-25221.1
2016-07-11 13:00:00,sensor_4,36.3263888889,29.2750833333,101886.225861
2016-07-11 14:00:00,sensor_0,29.0620555556,68.9938888889,101948.455861
2016-07-11 14:00:00,sensor_2,29.9049722222,42.6838611111,102024.150944
2016-07-11 14:00:00,sensor_3,185.66,100.0,-25221.1
2016-07-11 14:00:00,sensor_4,33.7276944444,33.4225555556,101890.858528
2016-07-11 15:00:00,sensor_0,29.7001388889,66.8626388889,101997.774611
2016-07-11 15:00:00,sensor_2,30.3923611111,40.6528333333,102073.003056
2016-07-11 15:00:00,sensor_3,185.66,100.0,-25221.1
2016-07-11 15:00:00,sensor_4,31.8107222222,36.1611388889,101940.422806
2016-07-11 16:00:00,sensor_0,37.5655277778,46.5966111111,102034.386111
2016-07-11 16:00:00,sensor_2,30.3346666667,39.9877777778,102050.890917
2016-07-11 16:00:00,sensor_3,185.66,100.0,-25221.1
2016-07-11 16:00:00,sensor_4,32.4514444444,34.9888055556,101916.020389
2016-07-11 17:00:00,sensor_0,42.6859444444,36.1781944444,102070.668306
2016-07-11 17:00:00,sensor_2,30.5005555556,39.3644166667,101982.72375
2016-07-11 17:00:00,sensor_3,185.66,100.0,-25221.1
2016-07-11 17:00:00,sensor_4,36.4285277778,28.10275,101842.710639
2016-07-11 18:00:00,sensor_0,43.1879166667,33.3304166667,102066.397
2016-07-11 18:00:00,sensor_2,30.9294722222,42.7526944444,101982.227083
2016-07-11 18:00:00,sensor_3,185.66,100.0,-25221.1
2016-07-11 18:00:00,sensor_4,35.6954722222,31.6237777778,101836.147722
